sp_id	stcotrbg	hh_race	hh_income	latitude	longitude
72768902	172030301002	1	70800	40.9167863	-89.2950494
72768903	172030301002	8	70000	40.9231272	-89.2877468
72768904	172030301002	3	113000	40.9236134	-89.2957745
72768905	172030301002	1	52500	40.9226091	-89.2882307
72768906	172030301002	1	42400	40.9204657	-89.2934170
72768907	172030301002	1	72700	40.9209938	-89.2894971
72768908	172030301002	1	58700	40.9220408	-89.2958797
72768909	172030301002	1	37000	40.9179107	-89.2960765
72768910	172030301002	1	13000	40.9176735	-89.2958935
72768911	172030301002	1	73150	40.9202400	-89.2864813
72768912	172030301002	1	90000	40.9223819	-89.2962129
72768913	172030301002	8	48000	40.9205312	-89.2870080
72768914	172030301002	1	118200	40.9206513	-89.2936766
72768915	172030301002	1	80000	40.9187266	-89.2918264
72768916	172030301002	1	17600	40.9209042	-89.2892096
72768917	172030301002	1	57500	40.9187094	-89.2914233
72768918	172030301002	1	54000	40.9208621	-89.2934397
72768919	172030301002	1	71600	40.9209973	-89.2948550
72768920	172030301002	1	50400	40.9211389	-89.2956134
72768921	172030301002	1	46500	40.9218073	-89.2813104
72768922	172030301002	1	0	40.9187351	-89.2947942
72768923	172030301002	1	30500	40.9219076	-89.2889299
72768924	172030301002	1	83130	40.9191884	-89.2852162
72768925	172030301002	1	77000	40.9165544	-89.2940644
72768926	172030301002	1	35500	40.9199124	-89.2893097
72768927	172030301002	1	60200	40.9198661	-89.2855504
72768928	172030301002	1	8100	40.9207483	-89.2855013
72768929	172030301002	1	60300	40.9210732	-89.2885471
72768930	172030301002	1	127000	40.9192569	-89.2946214
72768931	172030301002	1	49900	40.9197877	-89.2878782
72768932	172030301002	1	45000	40.9214057	-89.2854975
72768933	172030301002	1	65000	40.9179136	-89.2937124
72768934	172030301002	1	77400	40.9215677	-89.2865409
72768935	172030301002	1	98000	40.9223310	-89.2821079
72768936	172030301002	1	56830	40.9232136	-89.2831752
72768937	172030301002	1	49000	40.9172268	-89.2891374
72768938	172030301002	1	66000	40.9224983	-89.2871571
72768939	172030301002	1	46300	40.9211873	-89.2865908
72768940	172030301002	1	142920	40.9235423	-89.2842507
72768941	172030301002	1	72150	40.9168569	-89.2908686
72768942	172030301002	1	50000	40.9175387	-89.2910341
72768943	172030301002	1	17000	40.9236293	-89.2794351
72768944	172030301002	1	66695	40.9229660	-89.2809619
72768945	172030301002	1	38200	40.9205793	-89.2820006
72768946	172030301002	1	115000	40.9195584	-89.2817487
72768947	172030301002	1	44000	40.9187486	-89.2835876
72768948	172030301002	1	37800	40.9196530	-89.2831503
72768949	172030301002	1	100000	40.9236104	-89.2817147
72768950	172030301002	1	34000	40.9186095	-89.2760284
72768951	172030301002	1	1000	40.9173040	-89.2760735
72768952	172030301002	1	23500	40.9235422	-89.2884942
72768953	172030301002	1	20600	40.9232978	-89.2785818
72768954	172030301002	1	227500	40.9196111	-89.2765795
72768955	172030301002	1	91300	40.9226027	-89.2760562
72768956	172030301002	1	38920	40.9208691	-89.2765680
72768957	172030301002	1	22000	40.9193643	-89.2844894
72768958	172030301002	1	38000	40.9173704	-89.2760827
72768959	172030301002	1	69000	40.9239747	-89.2783170
72768960	172030301002	1	150000	40.9205501	-89.2847286
72768961	172030301002	1	100000	40.9180824	-89.2923022
72768962	172030301002	1	58500	40.9174165	-89.2919031
72768963	172030301002	1	94080	40.9178293	-89.2924525
72768964	172030301002	1	72100	40.9175669	-89.2919278
72768965	172030301002	1	45000	40.9175613	-89.2882194
72768966	172030301002	1	4300	40.9181688	-89.2924475
72768967	172030301002	1	131600	40.9221575	-89.2920299
72768968	172030301002	1	66800	40.9171725	-89.2883275
72768969	172030301002	1	84200	40.9174278	-89.2879698
72768970	172030301002	1	54000	40.9170668	-89.2880227
72768971	172030301002	1	31000	40.9175459	-89.2881563
72768972	172030301002	1	48000	40.9224472	-89.2918171
72768973	172030301002	1	62300	40.9172692	-89.2884716
72768974	172030301002	1	83000	40.9171552	-89.2879676
72768975	172030301002	1	60000	40.9175775	-89.2888903
72768976	172030301002	1	42000	40.9179008	-89.2883112
72768977	172030301002	1	78000	40.9174469	-89.2886266
72768978	172030301002	1	114000	40.9179646	-89.2888316
72768979	172030301002	3	113000	40.9176887	-89.2885084
72768980	172030301002	1	23200	40.9172320	-89.2882311
72768981	172030301002	1	8100	40.9235278	-89.2946145
72768982	172030301002	1	12000	40.9224237	-89.2912211
72768983	172030301002	8	47400	40.9234355	-89.2940514
72768984	172030301002	1	58500	40.9230525	-89.2943968
72768985	172030301002	1	57000	40.9220490	-89.2920551
72768986	172030301002	1	87000	40.9222954	-89.2913742
72768987	172030301002	1	0	40.9235048	-89.2942363
72768988	172030301002	1	40000	40.9232058	-89.2941849
72768989	172030301002	1	75500	40.9218723	-89.2911641
72768990	172030301002	1	57300	40.9219961	-89.2909587
72768991	172030301002	1	210000	40.9235048	-89.2933580
72768992	172030301002	1	30200	40.9230420	-89.2939246
72768993	172030301002	1	70000	40.9231130	-89.2939907
72768994	172030301002	1	95600	40.9234254	-89.2955247
72768995	172030301002	1	54000	40.9228047	-89.2948122
72768996	172030301002	1	35630	40.9234693	-89.2950830
72768997	172030301002	1	35250	40.9232987	-89.2943801
72768998	172030301003	1	81500	40.9205760	-89.3964177
72768999	172030301003	1	107700	40.9202387	-89.3945730
72769000	172030301003	1	91500	40.9208164	-89.3968784
72769001	172030301003	1	445700	40.8687359	-89.3148686
72769002	172030301003	1	75000	40.8723453	-89.3152970
72769003	172030301003	1	89700	40.8794226	-89.4335475
72769004	172030301003	1	89450	40.9213516	-89.3954479
72769005	172030301003	1	77800	40.8359431	-89.3136631
72769006	172030301003	1	56900	40.8499212	-89.3322664
72769007	172030301003	1	110000	40.8723809	-89.3150130
72769008	172030301003	6	76200	40.8497619	-89.3323754
72769009	172030301003	1	48410	40.8496286	-89.3318769
72769010	172030301003	1	66000	40.8501086	-89.3319118
72769011	172030301003	1	125500	40.8722418	-89.3144145
72769012	172030301003	1	52000	40.8489721	-89.3321267
72769013	172030301003	1	52000	40.8497586	-89.3316655
72769014	172030301003	1	169500	40.8499923	-89.3322021
72769015	172030301003	1	386000	40.8503515	-89.3315676
72769016	172030301003	1	35000	40.8489738	-89.3317668
72769017	172030301003	1	89000	40.8488105	-89.3323403
72769018	172030301003	1	55940	40.8490150	-89.3317773
72769019	172030301003	1	59180	40.8723810	-89.3142895
72769020	172030301003	1	62430	40.8481377	-89.3324294
72769021	172030301003	1	55000	40.8478341	-89.3318902
72769022	172030301003	1	63600	40.8477928	-89.3323152
72769023	172030301003	1	115000	40.8723090	-89.3166791
72769024	172030301003	1	125500	40.8708796	-89.3135896
72769025	172030301003	1	42000	40.8724458	-89.3160968
72769026	172030301003	1	56000	40.8261243	-89.4127233
72769027	172030301003	1	90050	40.8697669	-89.3224878
72769028	172030301003	1	76600	40.8506793	-89.3330125
72769029	172030301003	1	63000	40.8656312	-89.3283089
72769030	172030301003	1	84840	40.8712855	-89.3215620
72769031	172030301003	1	82000	40.8681880	-89.3237478
72769032	172030301003	1	42000	40.8691960	-89.3227474
72769033	172030301003	1	76000	40.8665194	-89.3270407
72769034	172030301003	1	35000	40.8718408	-89.3201740
72769035	172030301003	1	33000	40.8671441	-89.3256745
72769036	172030301003	1	73000	40.9178067	-89.3928398
72769037	172030301003	1	386000	40.8713406	-89.3161522
72769038	172030301003	1	86800	40.8696938	-89.3136841
72769039	172030301003	1	66000	40.9174942	-89.3898539
72769040	172030301003	1	51000	40.8647607	-89.3277661
72769041	172030301003	1	65000	40.8694496	-89.3149290
72769042	172030301003	1	21604	40.8708906	-89.3140931
72769043	172030301003	1	77500	40.8795548	-89.4356718
72769044	172030301003	1	44000	40.8293817	-89.3865301
72769045	172030301003	1	28900	40.8604394	-89.3134916
72769046	172030301003	1	40000	40.8523222	-89.3322068
72769047	172030301003	1	54400	40.8517158	-89.3314424
72769048	172030301003	1	46800	40.8693043	-89.3239396
72769049	172030301003	1	40000	40.9174224	-89.3920219
72769050	172030301003	1	32000	40.8691699	-89.3255000
72769051	172030301003	1	57000	40.8804647	-89.4342063
72769052	172030301003	1	61500	40.8685289	-89.3138398
72769053	172030301003	1	75000	40.8716682	-89.3137690
72769054	172030301003	1	72000	40.8719970	-89.3193943
72769055	172030301003	1	40000	40.8669983	-89.3140498
72769056	172030301003	1	153000	40.8680735	-89.3138871
72769057	172030301003	1	168000	40.8600547	-89.3133120
72769058	172030301003	1	50500	40.8491999	-89.3347667
72769059	172030301003	1	85000	40.8416287	-89.3788126
72769060	172030301003	1	36000	40.8673034	-89.3245966
72769061	172030301003	1	56000	40.9169545	-89.3926113
72769062	172030301003	1	57000	40.8218064	-89.3651096
72769063	172030301003	1	66000	40.8718801	-89.3214497
72769064	172030301003	1	72160	40.8708003	-89.3160161
72769065	172030301003	1	41400	40.9209682	-89.4177642
72769066	172030301003	1	33300	40.8699625	-89.3214662
72769067	172030301003	1	35200	40.8646012	-89.3287523
72769068	172030301003	1	24000	40.8661196	-89.3132464
72769069	172030301003	1	39100	40.8713851	-89.3178176
72769070	172030301003	1	69000	40.8504985	-89.3314128
72769071	172030301003	1	62000	40.8706083	-89.3256869
72769072	172030301003	1	32400	40.8697334	-89.3177614
72769073	172030301003	1	76600	40.8710157	-89.3183411
72769074	172030301003	1	49250	40.8647078	-89.3135737
72769075	172030301003	1	54000	40.8777241	-89.3904936
72769076	172030301003	1	39000	40.9214949	-89.4267110
72769077	172030301003	1	30000	40.9207454	-89.4162855
72769078	172030301003	6	252700	40.8455219	-89.3313781
72769079	172030301003	1	93000	40.8651200	-89.3199814
72769080	172030301003	1	40000	40.9170191	-89.3909671
72769081	172030301003	1	168000	40.8695047	-89.3167607
72769082	172030301003	1	128100	40.9188121	-89.3970708
72769083	172030301003	1	107000	40.8211568	-89.3259066
72769084	172030301003	1	82000	40.8507504	-89.3219666
72769085	172030301003	1	36000	40.9206120	-89.4102848
72769086	172030301003	1	27500	40.8274175	-89.4132196
72769087	172030301003	1	50040	40.8382587	-89.3782231
72769088	172030301003	1	24700	40.8359460	-89.3845230
72769089	172030301003	1	149000	40.8755067	-89.3918652
72769090	172030301003	1	42000	40.9207096	-89.3987454
72769091	172030301003	1	382050	40.8691573	-89.3177010
72769092	172030301003	1	49000	40.8688690	-89.3173045
72769093	172030301003	1	87000	40.8716418	-89.3308260
72769094	172030301003	1	60000	40.8389207	-89.3789931
72769095	172030301003	1	255300	40.8795082	-89.4324199
72769096	172030301003	1	104000	40.8792124	-89.4271388
72769097	172030301003	1	63000	40.8791515	-89.4292647
72769098	172030301003	1	251000	40.8795615	-89.4309125
72769099	172030301003	1	36300	40.8795236	-89.4295694
72769100	172030301003	1	42000	40.8402359	-89.3777600
72769101	172030301003	1	65000	40.8705756	-89.3206668
72769102	172030301003	1	59000	40.8619850	-89.3130324
72769103	172030301003	1	19200	40.8695650	-89.3153140
72769104	172030301003	1	45400	40.8705510	-89.3245096
72769105	172030301003	1	85000	40.8710811	-89.3162027
72769106	172030301003	1	40000	40.8658241	-89.3264683
72769107	172030301003	1	37400	40.8714093	-89.3297747
72769108	172030301003	1	103500	40.8499603	-89.3215289
72769109	172030301003	1	60500	40.8507428	-89.3249779
72769110	172030301003	1	505090	40.8415772	-89.3783114
72769111	172030301003	1	72160	40.8403666	-89.3788805
72769112	172030301003	1	90000	40.8501818	-89.3194901
72769113	172030301003	1	17400	40.8501379	-89.3230572
72769114	172030301003	1	194000	40.8506763	-89.3261903
72769115	172030301003	1	46200	40.8720065	-89.3225761
72769116	172030301003	1	90000	40.8717322	-89.3253094
72769117	172030301003	1	39000	40.9210137	-89.4092091
72769118	172030301003	1	110000	40.8502142	-89.3343446
72769119	172030301003	1	55900	40.8716504	-89.3241579
72769120	172030301003	1	40000	40.8718984	-89.3266431
72769121	172030301003	1	44300	40.8718138	-89.3278947
72769122	172030301003	1	105110	40.9210852	-89.3996419
72769123	172030301003	1	108900	40.8627589	-89.3309888
72769124	172030301003	1	43100	40.8333105	-89.3418946
72769125	172030301003	1	55000	40.8379916	-89.3795030
72769126	172030301003	1	64900	40.8682842	-89.3907521
72769127	172030301003	1	53000	40.9183365	-89.3892403
72769128	172030301003	1	64400	40.9215640	-89.4101866
72769129	172030301003	1	89550	40.8685077	-89.3905246
72769130	172030301003	1	78800	40.8671718	-89.3908432
72769131	172030301003	1	64700	40.8504934	-89.3185337
72769132	172030301003	1	56100	40.8371411	-89.3832582
72769133	172030301003	1	174000	40.8286188	-89.3773618
72769134	172030301003	1	181200	40.8675619	-89.3900676
72769135	172030301003	1	110000	40.8391326	-89.3560763
72769136	172030301003	1	76000	40.8364696	-89.3849063
72769137	172030301003	1	30000	40.8668424	-89.3910412
72769138	172030301003	1	47470	40.9206172	-89.4011614
72769139	172030301003	1	82800	40.9194677	-89.3959168
72769140	172030301003	1	68100	40.8677505	-89.4110413
72769141	172030301003	1	53900	40.9205760	-89.4131953
72769142	172030301003	1	137000	40.8630233	-89.3307384
72769143	172030301003	1	49000	40.9208106	-89.3930688
72769144	172030301003	1	66000	40.9202498	-89.3935651
72769145	172030301003	1	134000	40.9215736	-89.3947662
72769146	172030301003	1	48600	40.9211480	-89.4020254
72769147	172030301003	1	24960	40.9193192	-89.3979305
72769148	172030301003	1	154900	40.9198456	-89.3950647
72769149	172030301003	1	46300	40.9197282	-89.3942697
72769150	172030301003	1	123500	40.8280516	-89.3360877
72769151	172030301003	1	65000	40.9211881	-89.3971363
72769152	172030301003	1	53600	40.9187031	-89.3932655
72769153	172030301003	1	86000	40.8324298	-89.3351230
72769154	172030301003	1	83800	40.8579267	-89.3328434
72769155	172030301003	1	41600	40.8303682	-89.3552747
72769156	172030301003	1	60000	40.8501209	-89.3306333
72769157	172030301003	1	45600	40.9198237	-89.4022571
72769158	172030301003	1	41000	40.9218804	-89.3981935
72769159	172030301003	1	105100	40.9212144	-89.3990203
72769160	172030301003	1	116500	40.9199893	-89.3982323
72769161	172030301003	1	251000	40.9196206	-89.4003354
72769162	172030301003	1	41000	40.9198995	-89.3997036
72769163	172030301003	1	83150	40.8616439	-89.4022849
72769164	172030301003	1	54000	40.9185888	-89.3945923
72769165	172030301003	1	40000	40.8671384	-89.3921964
72769166	172030301003	1	39400	40.8219032	-89.3377743
72769167	172030301003	1	112000	40.8652504	-89.3184780
72769168	172030301003	1	119100	40.8668841	-89.3924222
72769169	172030301003	1	33300	40.8460519	-89.3355333
72769170	172030301003	1	56000	40.9183695	-89.3898848
72769171	172030301003	1	180000	40.9202166	-89.4031144
72769172	172030301003	1	110500	40.9204594	-89.3928121
72769173	172030301003	1	86900	40.8751406	-89.4370100
72769174	172030301003	1	49000	40.9206264	-89.4036310
72769175	172030301003	1	95000	40.9195333	-89.4039622
72769176	172030301003	1	41000	40.9204637	-89.3906621
72769177	172030301003	1	168000	40.9203752	-89.4059798
72769178	172030301003	1	62200	40.9184853	-89.3912239
72769179	172030301003	1	108000	40.9195617	-89.3907845
72769180	172030301003	1	46500	40.9208778	-89.3924048
72769181	172030301003	1	135400	40.9214879	-89.3915974
72769182	172030301003	1	96300	40.9185778	-89.3931470
72769183	172030301003	1	63000	40.9195513	-89.3922099
72769184	172030301003	1	128200	40.9188652	-89.4043430
72769185	172030301003	1	54040	40.8331768	-89.3348242
72769186	172030301003	1	96700	40.8691182	-89.3897428
72769187	172030301003	1	63000	40.8536432	-89.3313599
72769188	172030301003	1	73320	40.8711193	-89.3245964
72769189	172030301003	1	30300	40.8742682	-89.3903159
72769190	172030301003	1	41000	40.8680246	-89.3252991
72769191	172030301003	1	43000	40.8712940	-89.4406299
72769192	172030301003	1	122000	40.8371627	-89.3841885
72769193	172030301003	1	53600	40.8693089	-89.3194168
72769194	172030301003	1	43700	40.8501971	-89.3349266
72769195	172030301003	1	41800	40.8360004	-89.3835031
72769196	172030301003	1	100000	40.9194305	-89.4061301
72769197	172030301003	1	304180	40.9199204	-89.3897045
72769198	172030301003	1	46300	40.9190511	-89.4031186
72769199	172030301003	1	120000	40.8639922	-89.3313674
72769200	172030301003	1	195580	40.8782633	-89.3916442
72769201	172030301003	1	43900	40.8224433	-89.3379583
72769202	172030301003	1	42000	40.8786916	-89.4360708
72769203	172030301003	1	34000	40.9190867	-89.3962601
72769204	172030301003	1	121000	40.8239030	-89.3651491
72769205	172030301003	1	155000	40.8655776	-89.3150516
72769206	172030301003	1	68500	40.8651058	-89.3170205
72769207	172030301003	1	33200	40.8642409	-89.3292826
72769208	172030301003	1	123700	40.8623515	-89.4047952
72769209	172030301003	1	60000	40.8687208	-89.3152319
72769210	172030301003	1	93250	40.8501135	-89.3287758
72769211	172030301003	1	364800	40.8329419	-89.3418267
72769212	172030301003	1	116100	40.8497328	-89.3296309
72769213	172030301003	1	382050	40.8664781	-89.3903406
72769214	172030301003	1	54100	40.8485086	-89.3309977
72769215	172030301003	6	95000	40.8696110	-89.3912800
72769216	172030301003	1	44000	40.8501472	-89.3718330
72769217	172030301003	1	19500	40.8658774	-89.3188568
72769218	172030301003	1	44500	40.8498592	-89.3268328
72769219	172030301003	1	30860	40.8562531	-89.4531152
72769220	172030301003	1	128200	40.8347123	-89.3183729
72769221	172030301003	1	40000	40.8352319	-89.3277967
72769222	172030301003	1	73300	40.8754592	-89.3906508
72769223	172030301003	1	105000	40.8360718	-89.3153653
72769224	172030301003	1	56100	40.8349366	-89.3181781
72769225	172030301003	1	77500	40.8350866	-89.3210632
72769226	172030301003	1	88970	40.8350345	-89.3201164
72769227	172030301003	1	82000	40.9146536	-89.3578469
72769228	172030301003	1	81000	40.8403368	-89.3383766
72769229	172030301003	1	141000	40.8650428	-89.3157935
72769230	172030301003	1	67500	40.8508197	-89.3543815
72769231	172030301003	1	40000	40.8735634	-89.4391761
72769232	172030301003	1	97500	40.8632494	-89.4471077
72769233	172030301003	1	209800	40.8574528	-89.4525682
