sp_id	sp_hh_id	age	sex	race	relate	school_id	work_id
173372273	72773755	69	F	1	0	X	X
173372277	72781477	69	F	1	0	X	X
173372280	72770044	70	M	1	1	X	X
173372291	72771782	69	F	1	0	X	X
173372292	72771782	70	M	1	1	X	X
173433129	72777652	21	M	1	2	X	506098081
173433130	72777652	46	M	1	0	X	506091274
173433131	72777652	44	F	1	1	X	506098523
173433132	72777652	19	F	1	2	X	506095688
173433133	72776143	21	M	1	2	X	506102067
173433135	72776143	44	F	1	1	X	506103355
173433136	72776143	19	F	1	2	X	506105109
173433138	72782428	46	M	1	0	X	506092045
173433139	72782428	44	F	1	1	X	506092595
173433140	72782428	19	F	1	2	X	506097802
173433142	72773088	46	M	1	0	X	506102010
173433143	72773088	44	F	1	1	X	506099007
173433166	72774528	46	M	1	0	X	506102067
173433167	72774528	44	F	1	1	X	506105157
173433168	72774528	19	F	1	2	X	506104258
173433178	72781801	46	M	1	0	X	506098117
173433189	72776503	21	M	1	2	X	506111907
173433190	72776503	46	M	1	0	X	506104975
173433201	72773373	21	M	1	2	X	506112399
173433203	72773373	44	F	1	1	X	506103355
173433204	72773373	19	F	1	2	X	506100222
173433222	72777871	46	M	1	0	X	506101577
173433223	72777871	44	F	1	1	X	506100634
173433224	72777871	19	F	1	2	X	506098602
173433225	72770772	21	M	1	2	X	506098510
173433226	72770772	46	M	1	0	X	506114307
173433227	72770772	44	F	1	1	X	506101807
173433228	72770772	19	F	1	2	X	506098036
173433237	72775439	21	M	1	2	X	506105173
173433238	72775439	46	M	1	0	X	506166444
173433240	72775439	19	F	1	2	X	506111386
173433241	72773057	21	M	1	2	X	506101922
173433242	72773057	46	M	1	0	X	506112071
173433243	72773057	44	F	1	1	X	506102010
173433244	72773057	19	F	1	2	X	506100433
173489256	72781889	54	M	1	0	X	506095730
173489257	72781889	55	F	1	1	X	506100842
173489265	72769527	55	F	1	1	X	506170753
173489275	72769615	55	F	1	1	X	506096620
173489283	72773574	55	F	1	1	X	506098752
173489288	72774869	54	M	1	0	X	506110555
173569546	72777030	82	M	1	0	X	X
173569560	72779143	82	M	1	0	X	X
173569561	72776412	82	M	1	0	X	X
173569569	72776123	82	M	1	0	X	X
173991424	72770408	56	F	1	1	X	506171014
173991425	72772197	58	M	1	0	X	505952206
173991426	72772197	56	F	1	1	X	506099404
173991429	72775924	58	M	1	0	X	505776740
173991430	72775924	56	F	1	1	X	506103473
173991433	72771718	58	M	1	0	X	506099034
174041659	72779403	69	M	1	1	X	X
174041668	72776924	64	F	1	0	X	X
174041669	72774102	69	M	1	1	X	X
174041670	72774102	64	F	1	0	X	X
174041674	72768522	64	F	1	0	X	X
174071705	72777452	41	F	1	0	X	506102067
174071709	72775508	41	F	1	0	X	506110678
174071711	72775508	9	M	1	2	450152429	X
174071722	72771932	41	M	1	1	X	506099503
174071723	72771932	9	M	1	2	450141197	X
174071724	72771932	13	M	1	2	450141197	X
174071727	72772387	9	M	1	2	450141197	X
174071728	72772387	13	M	1	2	450141197	X
174204808	72778352	2	F	1	2	X	X
174204809	72778352	17	M	1	2	450122219	501277395
174204810	72778352	14	M	1	2	450122221	X
174204812	72778352	37	F	1	1	X	506098519
174204824	72770252	37	F	1	1	X	506171010
174204844	72775948	2	F	1	2	X	X
174204846	72775948	14	M	1	2	450125489	X
174204867	72775223	13	F	1	2	450125489	X
174204871	72775223	36	M	1	0	X	X
174204872	72775223	37	F	1	1	X	506836692
174234360	72773061	38	M	1	1	X	506099404
174234365	72778145	42	F	1	0	X	506098104
174324816	72769667	72	F	1	0	X	X
174324819	72769824	72	F	1	0	X	X
174324829	72773639	72	F	1	0	X	X
174427403	72782281	42	M	1	0	X	X
174427404	72782281	13	F	1	2	450152507	X
174427413	72778010	13	F	1	2	450122221	X
174427414	72781955	10	F	1	2	450113253	X
174427434	72778120	13	F	1	2	450122221	X
174427440	72769920	13	F	1	2	450152507	X
174427448	72774600	42	M	1	0	X	X
174427449	72774600	13	F	1	2	450125489	X
174427450	72772132	10	F	1	2	450141197	X
174427451	72772132	42	M	1	0	X	X
174427452	72772132	13	F	1	2	450141197	X
174427461	72769482	13	F	1	2	450122221	X
174427468	72777470	10	F	1	2	450152429	X
174427470	72777470	13	F	1	2	450152429	X
174427475	72772248	42	M	1	0	X	X
174427484	72775030	42	M	1	0	X	X
174427485	72775030	13	F	1	2	450125489	X
174427495	72774854	10	F	1	2	450125489	X
174427496	72774854	42	M	1	0	X	X
174427516	72777092	10	F	1	2	450125489	X
174427518	72777092	13	F	1	2	450125489	X
174439555	72777659	87	F	1	0	X	X
174560204	72772541	33	M	1	0	X	506099025
174560206	72772541	13	F	1	2	450141197	X
174560207	72772541	13	M	1	2	450141197	X
174560209	72772541	12	F	1	2	450141197	X
174560213	72772148	13	M	1	2	450141197	X
174560214	72772148	0	M	1	2	X	X
174560228	72780122	33	M	1	0	X	506098144
174560231	72780122	13	M	1	2	450141197	X
174560247	72771563	32	F	1	1	X	X
174560249	72771563	13	M	1	2	450152507	X
174560250	72771563	0	M	1	2	X	X
174560254	72772224	13	F	1	2	450141197	X
174560255	72772224	13	M	1	2	450141197	X
174560257	72772224	12	F	1	2	450141197	X
174740081	72777984	62	F	1	0	X	X
174740100	72776220	34	M	1	2	X	506099007
174740104	72781525	38	M	1	2	X	506099194
174740105	72781525	62	F	1	0	X	X
174740106	72781525	34	M	1	2	X	506097808
174740112	72775147	34	M	1	2	X	506111768
174740113	72768719	38	M	1	2	X	506168733
174740116	72768605	38	M	1	2	X	506102103
174740117	72768605	62	F	1	0	X	X
174740134	72781195	38	M	1	2	X	506094320
174740136	72781195	34	M	1	2	X	506097686
174740140	72772099	38	M	1	2	X	506103355
174740145	72780050	34	M	1	2	X	506097880
174753115	72778545	67	M	1	0	X	X
174753116	72778545	58	F	1	1	X	506102067
174784331	72769569	14	F	1	2	450138076	X
174784332	72769569	8	M	1	2	450123089	X
174784333	72769569	32	M	1	0	X	506097472
174784335	72769569	11	F	1	2	450138076	X
174784339	72777283	31	F	1	1	X	506106524
174784340	72777283	11	F	1	2	450125489	X
174784353	72771914	32	M	1	0	X	506099050
174784356	72769132	14	F	1	2	450141197	X
174784357	72769132	8	M	1	2	450141197	X
174784359	72769132	31	F	1	1	X	506103365
174784360	72769132	11	F	1	2	450141197	X
174784368	72780269	32	M	1	0	X	506094338
174784369	72780269	31	F	1	1	X	506098548
174784376	72769224	14	F	1	2	450141197	X
174784377	72769224	8	M	1	2	450141197	X
174784380	72769224	11	F	1	2	450141197	X
174784382	72772514	8	M	1	2	450141197	X
174784383	72772514	32	M	1	0	X	506106835
174784384	72772514	31	F	1	1	X	506110692
174784391	72778015	14	F	1	2	450122221	X
174784392	72778015	8	M	1	2	450141197	X
174784395	72778015	11	F	1	2	450122221	X
174784396	72773033	14	F	1	2	450125489	X
174784397	72773033	8	M	1	2	450125489	X
174784399	72773033	31	F	1	1	X	506102711
174784400	72773033	11	F	1	2	450125489	X
174809803	72779608	25	F	1	1	X	506098016
174817538	72779395	53	F	1	0	X	506098570
174817540	72775199	53	F	1	0	X	506104942
174817542	72775208	53	F	1	0	X	506107528
174834711	72769359	4	M	1	2	X	X
174834712	72769359	0	F	1	2	X	X
174834713	72769359	33	M	1	0	X	506168849
174834714	72769359	35	F	1	1	X	506107046
174834715	72769359	4	F	1	2	X	X
174834737	72769719	0	F	1	2	X	X
174834739	72769719	35	F	1	1	X	506171014
174834740	72769719	4	F	1	2	X	X
174834742	72780361	0	F	1	2	X	X
174834743	72780361	33	M	1	0	X	506098066
174834745	72780361	4	F	1	2	X	X
174834747	72773152	0	F	1	2	X	X
174834761	72775189	4	M	1	2	X	X
174834762	72775189	0	F	1	2	X	X
174834764	72775189	35	F	1	1	X	506105398
174834765	72775189	4	F	1	2	X	X
174834771	72775894	4	M	1	2	X	X
174834773	72775894	33	M	1	0	X	506102010
174834775	72775894	4	F	1	2	X	X
174951855	72779246	69	M	1	0	X	X
174951870	72776287	66	F	1	1	X	506106815
174951871	72776287	69	M	1	0	X	X
174951883	72776426	69	M	1	0	X	X
174951895	72773770	69	M	1	0	X	X
175024887	72771846	76	M	1	0	X	505951335
175024889	72777327	76	M	1	0	X	506105847
175024894	72775614	76	M	1	0	X	506113583
175024900	72782418	76	M	1	0	X	506093920
175024901	72770545	76	M	1	0	X	506090725
175151761	72773820	21	F	1	1	X	506106481
175151762	72773820	26	M	1	0	X	506101989
175382449	72770276	13	F	1	2	450152507	X
175382451	72770276	36	M	1	1	X	506171795
175382452	72770276	18	M	1	2	450123091	506097210
175382454	72773320	35	F	1	0	X	506111022
175382455	72773320	36	M	1	1	X	506100457
175382456	72773320	18	M	1	2	450141198	506100443
175382469	72775084	13	F	1	2	450125489	X
175382470	72775084	35	F	1	0	X	506108563
175382471	72775084	36	M	1	1	X	506105436
175382473	72769582	13	F	1	2	450152507	X
175382482	72774161	35	F	1	0	X	506106845
175382483	72774161	36	M	1	1	X	506104300
175382484	72774161	18	M	1	2	450141198	506100738
175382506	72776565	35	F	1	0	X	506100457
175382507	72776565	36	M	1	1	X	506101032
175382508	72776565	18	M	1	2	450141198	506101586
175382510	72776838	35	F	1	0	X	506097775
175382511	72776838	36	M	1	1	X	506112161
175382512	72776838	18	M	1	2	450141198	506104328
175382517	72777599	13	F	1	2	450122221	X
175382518	72777599	35	F	1	0	X	506106643
175589487	72771990	35	M	1	0	X	506099004
175589491	72780283	27	F	3	1	X	X
175589492	72780283	0	M	5	2	X	X
175589496	72779491	35	M	1	0	X	506096737
175589497	72779491	27	F	3	1	X	X
175589498	72779491	0	M	5	2	X	X
175589501	72771085	0	M	5	2	X	X
175749199	72780412	68	F	1	0	X	X
175749206	72782284	68	F	1	0	X	X
175749210	72775991	68	F	1	0	X	X
175749215	72775462	68	F	1	0	X	X
175844655	72769491	35	M	1	0	X	506099795
175844657	72769491	3	M	1	2	450066968	X
175844658	72769491	0	F	1	2	X	X
175995767	72774817	11	F	1	2	450125489	X
175995769	72774817	16	M	1	2	450141198	X
175995770	72774817	44	M	1	0	X	506104328
175995779	72780642	11	F	1	2	450122221	X
175995780	72780642	41	F	1	1	X	506098972
175995781	72780642	16	M	1	2	450122219	X
175995782	72780642	44	M	1	0	X	506098451
175995791	72768878	11	F	1	2	450138075	X
175995793	72768878	16	M	1	2	450138076	X
176049166	72772513	27	F	1	0	X	506104258
176049167	72772513	1	M	1	2	X	X
176301572	72779194	49	F	1	1	X	506097508
176301573	72779194	21	F	1	2	X	506102889
176301574	72779194	18	F	1	2	450122219	506098571
176301580	72776027	49	F	1	1	X	506108069
176301581	72776027	21	F	1	2	X	506101349
176301608	72780683	49	F	1	1	X	506098164
176301609	72780683	21	F	1	2	X	506098160
176301610	72780683	18	F	1	2	450122219	506098147
176301611	72781446	56	M	1	0	X	506097781
176301613	72781446	21	F	1	2	X	506093782
176301619	72774729	56	M	1	0	X	506109971
176301620	72774729	49	F	1	1	X	506106229
176301622	72774729	18	F	1	2	450141198	506105662
176301625	72778531	21	F	1	2	X	506098510
176301626	72778531	18	F	1	2	450122219	506103355
176301645	72777578	21	F	1	2	X	506098662
176301646	72777578	18	F	1	2	450122219	506168697
176301651	72775305	56	M	1	0	X	506107437
176301652	72775305	49	F	1	1	X	506094368
176301653	72775305	21	F	1	2	X	506111591
176301656	72776355	49	F	1	1	X	506103434
176301657	72776355	21	F	1	2	X	506109943
176301658	72776355	18	F	1	2	450141198	506104075
176301659	72775255	56	M	1	0	X	506166444
176301660	72775255	49	F	1	1	X	506105303
176301661	72775255	21	F	1	2	X	506103509
176301662	72775255	18	F	1	2	450141198	506110692
176301667	72769145	56	M	1	0	X	506098398
176301668	72769145	49	F	1	1	X	506101485
176301670	72769145	18	F	1	2	450151502	506108105
176400047	72776789	18	F	1	2	450141198	X
176400048	72776789	45	F	1	0	X	506097849
176417449	72782313	34	F	1	1	X	506102089
176417451	72782313	3	M	1	2	450066968	X
176417457	72780072	3	M	1	2	450066968	X
176539942	72780216	30	M	1	2	X	X
176539944	72780216	57	M	1	0	X	506098451
176539954	72770509	30	M	1	2	X	X
176539960	72779821	30	M	1	2	X	X
176539961	72779821	54	F	1	1	X	506097867
176539962	72779821	57	M	1	0	X	506094902
176574729	72771809	68	F	1	0	X	506099482
176574735	72780187	68	F	1	0	X	506095014
176692059	72769668	82	F	1	1	X	X
176692062	72769028	56	M	1	0	X	506113529
176692063	72769028	82	F	1	1	X	X
176692067	72778409	82	F	1	1	X	X
176774353	72768455	20	F	1	2	X	506109609
176774358	72781799	54	M	1	0	X	506096443
176774360	72781799	56	F	1	1	X	X
176774369	72782317	56	F	1	1	X	X
176826264	72768840	63	F	1	6	X	X
176826265	72768840	30	M	8	0	X	506107938
176826266	72768840	29	F	1	1	X	X
176826283	72768983	30	M	8	0	X	506168691
176826284	72768983	29	F	1	1	X	X
176826286	72768983	4	M	1	2	450138075	X
176826287	72768983	1	F	1	2	X	X
176828353	72780917	64	M	1	0	X	506092595
176872106	72776004	33	F	1	2	X	506099858
176872107	72776004	54	F	1	0	X	506107488
176872108	72776004	8	M	1	5	450125488	X
176872114	72778743	33	F	1	2	X	506098662
176872117	72778743	7	F	1	5	450141197	X
176872118	72776442	33	F	1	2	X	506107081
176872119	72776442	54	F	1	0	X	506100457
176872120	72776442	8	M	1	5	450152429	X
176872121	72776442	7	F	1	5	450152429	X
176872127	72776685	54	F	1	0	X	506105486
176872129	72776685	7	F	1	5	450152429	X
176872134	72768408	33	F	1	2	X	506106118
176872148	72780207	8	M	1	5	450116183	X
176872149	72780207	7	F	1	5	450116183	X
176872159	72780518	54	F	1	0	X	506105173
176872160	72780518	8	M	1	5	450126098	X
176902107	72781958	54	M	1	10	X	506093737
176902108	72781958	30	F	1	0	X	506097839
176902121	72769696	54	M	1	10	X	506102712
177014148	72771201	13	F	1	2	450152507	X
177014164	72780264	16	M	1	2	450122219	X
177014166	72780264	35	F	1	0	X	506100346
177014168	72780264	13	F	1	2	450122221	X
177014170	72769467	7	M	1	2	450123089	X
177014172	72769467	40	M	1	1	X	506098001
177014173	72769467	13	F	1	2	450152507	X
177014194	72771471	16	M	1	2	450152506	X
177014196	72771471	35	F	1	0	X	506102010
177014197	72771471	40	M	1	1	X	506091520
177014199	72778921	16	M	1	2	450122219	X
177014202	72778921	40	M	1	1	X	506098510
177080028	72770205	6	M	9	2	450053385	X
177080029	72770205	33	M	6	0	X	506171010
177080030	72770205	33	F	1	1	X	X
177080064	72777434	33	M	6	0	X	506114216
177080067	72777434	2	F	9	2	X	X
177132151	72770062	64	M	1	0	X	506511486
177132158	72776437	64	F	1	1	X	X
177132160	72780697	64	F	1	1	X	X
177132168	72771453	64	F	1	1	X	X
177132169	72771453	64	M	1	0	X	506098136
177132170	72775053	64	F	1	1	X	X
177132175	72773740	64	M	1	0	X	506108105
177315224	72772592	59	M	1	0	X	X
177315225	72772592	59	F	1	1	X	X
177315227	72769885	59	F	1	1	X	X
177315230	72775660	59	M	1	0	X	X
177315231	72775660	59	F	1	1	X	X
177340024	72776613	39	M	1	0	X	506100825
177340025	72776613	40	F	1	1	X	506627803
177340026	72776613	7	F	1	2	450152429	X
177340027	72781208	4	F	1	2	X	X
177435450	72776127	14	F	9	2	450141198	X
177435451	72776127	10	F	1	2	450152429	X
177472185	72777459	47	F	1	0	X	506102712
177472201	72773976	47	F	1	0	X	506102712
177472202	72773976	57	M	1	1	X	506108811
177489917	72778346	46	F	1	0	X	X
177489929	72773898	46	F	1	0	X	X
177499295	72780213	2	F	1	5	X	X
177499296	72780213	21	F	1	2	X	X
177499299	72780213	1	F	1	5	X	X
177499333	72768418	29	F	1	2	X	506168707
177499342	72777209	52	F	1	0	X	506099967
177499376	72779839	21	F	1	2	X	X
177499377	72779839	52	F	1	0	X	506102010
177499379	72779839	1	F	1	5	X	X
177499380	72771427	2	F	1	5	X	X
177499381	72771427	21	F	1	2	X	X
177499382	72771427	52	F	1	0	X	506098774
177499384	72771427	1	F	1	5	X	X
177588020	72777328	51	M	1	0	X	506106845
177588028	72774731	51	M	1	0	X	506112742
177588030	72770562	51	M	1	0	X	506103111
177716398	72769389	93	F	1	0	X	X
177716400	72778566	93	F	1	0	X	X
177793214	72777887	40	F	1	1	X	506100172
177793217	72770415	40	F	1	1	X	506171010
177793218	72770415	8	F	1	2	450123089	X
177793219	72770415	20	M	1	0	X	506102067
177856910	72768448	14	M	1	2	450141197	X
177856911	72768448	17	M	1	2	450138076	X
177856914	72773569	14	M	1	2	450141197	X
177856922	72776111	14	M	1	2	450152429	X
177856923	72776111	17	M	1	2	450141198	X
177856924	72776111	56	M	1	0	X	506107944
177856925	72776111	40	F	1	1	X	X
177856944	72780799	56	M	1	0	X	506100670
177908750	72769764	56	F	1	1	X	506097494
177908761	72774867	54	M	1	0	X	506109820
177908762	72774867	56	F	1	1	X	506102067
177908767	72775209	54	M	1	0	X	506105672
177908768	72775209	56	F	1	1	X	506105539
177908772	72774827	56	F	1	1	X	506102067
177908777	72778736	54	M	1	0	X	506097508
177908780	72775703	56	F	1	1	X	506102956
177971093	72769369	75	M	1	0	X	X
177971094	72769369	74	F	1	1	X	X
177971103	72773717	75	M	1	0	X	X
177971104	72773717	74	F	1	1	X	X
178012495	72778600	55	F	1	0	X	X
178012499	72770410	55	F	1	0	X	X
178012501	72779937	55	F	1	0	X	X
178615497	72769623	53	M	1	0	X	X
178649802	72778164	62	F	1	1	X	X
178649803	72778164	63	M	1	0	X	506101976
178649804	72776033	62	F	1	1	X	X
178649807	72770930	63	M	1	0	X	506094320
178649817	72779870	63	M	1	0	X	506094969
178649823	72776146	63	M	1	0	X	506100888
178747548	72773133	35	M	1	1	X	506111555
178747549	72773133	34	F	1	0	X	506102010
178948677	72770240	88	F	1	0	X	X
178988797	72769129	57	M	1	0	X	X
178988800	72774666	57	M	1	0	X	X
179071729	72775689	60	F	1	1	X	506113573
179071731	72771598	60	F	1	1	X	506098643
179071732	72771598	60	M	1	0	X	506091631
179071745	72770088	60	F	1	1	X	506171010
179071746	72770088	60	M	1	0	X	506097827
179071748	72771759	60	M	1	0	X	506095810
179073481	72772544	43	M	1	0	X	506105173
179073483	72772544	11	M	1	2	450141197	X
179073484	72772544	19	M	1	2	X	X
179081112	72774783	55	F	1	1	X	506112764
179081113	72774783	58	M	1	0	X	506105411
179081118	72772133	55	F	1	1	X	506098479
179081121	72776645	58	M	1	0	X	506097235
179096397	72772888	0	F	1	2	X	X
179253289	72776744	30	M	1	1	X	X
179253290	72776744	28	F	1	0	X	506102140
179253291	72778937	30	M	1	1	X	X
179253292	72778937	28	F	1	0	X	506104765
179253296	72779390	28	F	1	0	X	506098091
179253302	72772934	28	F	1	0	X	506099907
179253303	72768917	30	M	1	1	X	X
179346437	72775601	16	M	1	2	450141198	X
179397970	72782263	72	F	1	0	X	X
179397977	72771663	72	F	1	0	X	X
179562064	72782015	43	M	1	0	X	506097392
179562065	72782015	40	F	1	1	X	X
179562066	72782015	15	M	1	2	450121290	X
179990763	72772763	81	M	1	1	X	X
179990769	72778748	81	M	1	1	X	X
179990779	72773398	81	M	1	1	X	X
180007492	72775830	1	M	1	2	X	X
180007493	72775830	33	F	1	0	X	506104047
180007494	72775830	38	M	1	1	X	506110783
180007496	72775830	4	M	1	2	450066968	X
180007519	72774511	38	M	1	1	X	506100873
180007521	72774511	4	M	1	2	450064747	X
180013223	72777154	23	M	1	0	X	505781285
180275159	72776216	37	M	1	0	X	506106738
180275160	72776216	4	F	1	2	450064747	X
180275161	72776216	7	M	1	2	450125489	X
180319632	72768678	13	M	1	2	450138076	X
180319633	72768678	49	M	1	0	X	506102353
180319640	72777059	13	M	1	2	450125489	X
180319642	72777059	37	F	1	1	X	506104300
180319643	72777059	16	F	1	2	450141198	X
180456127	72781241	15	F	1	2	450121290	X
180456129	72781241	36	F	1	1	X	506097690
180456152	72773984	41	M	1	0	X	506102067
180456160	72781079	15	F	1	2	450121290	X
180456161	72781079	41	M	1	0	X	506097442
180456189	72777256	36	F	1	1	X	506102919
180456200	72772806	41	M	1	0	X	506099014
180456201	72772806	36	F	1	1	X	506102502
180456223	72773435	15	F	1	2	450141198	X
180456226	72777623	15	F	1	2	450122219	X
180456228	72777623	36	F	1	1	X	506098066
180469043	72777200	44	M	1	0	X	506100457
180499384	72780703	62	M	1	0	X	X
180647438	72782617	6	M	1	5	450132407	X
180647439	72782617	82	F	1	0	X	X
180647449	72769784	31	F	1	5	X	506097068
180647464	72770879	31	F	1	5	X	506096819
180647474	72771822	6	M	1	5	450141197	X
180647476	72771822	31	F	1	5	X	506099551
180647477	72780369	6	M	1	5	450116183	X
180976219	72770422	27	M	1	0	X	506103153
180976234	72771835	25	F	1	1	X	506102532
180976236	72771323	25	F	1	1	X	506098667
180997035	72780851	58	M	1	0	X	X
180997042	72773621	58	M	1	0	X	X
180997046	72781504	58	M	1	0	X	X
181068281	72782562	69	M	1	0	X	X
181068282	72782562	66	F	1	1	X	X
181068287	72773948	69	M	1	0	X	X
181068288	72773948	66	F	1	1	X	X
181068294	72773454	66	F	1	1	X	X
181068295	72770968	69	M	1	0	X	X
181127731	72769493	58	M	1	0	X	506367978
181127732	72769493	56	F	1	1	X	506171010
181127744	72778254	56	F	1	1	X	506100076
181183505	72774276	10	M	1	2	450125489	X
181183506	72774276	41	F	1	1	X	506105145
181289168	72772006	60	F	1	2	X	506098988
181289183	72776529	93	F	1	0	X	X
181289184	72776529	60	F	1	2	X	506103221
181289189	72781802	93	F	1	0	X	X
181289192	72770439	60	F	1	2	X	506168820
181289194	72769045	60	F	1	2	X	506101441
181289196	72773311	60	F	1	2	X	506095730
181289199	72768572	93	F	1	0	X	X
181499854	72772196	78	M	1	0	X	X
181499866	72773750	78	M	1	0	X	X
181510890	72775354	10	F	1	2	450141197	X
181510891	72775354	42	M	1	0	X	506104316
181510892	72775354	42	F	1	1	X	506103111
181551888	72769822	78	F	1	0	X	X
181551889	72772053	78	F	1	0	X	X
181852717	72780379	93	F	1	0	X	X
181852720	72778281	93	F	1	0	X	X
181954470	72777195	47	F	1	1	X	506108748
182043906	72775266	69	F	1	1	X	X
182043910	72771373	69	F	1	1	X	X
182073115	72781765	52	F	2	0	X	506104166
182073116	72781765	52	M	2	1	X	506092595
182471100	72775522	46	M	8	2	X	506113647
182471102	72775522	84	F	8	0	X	X
182523860	72771062	76	F	1	0	X	X
182523862	72779225	76	F	1	0	X	X
182523865	72777442	76	F	1	0	X	X
182523866	72771609	76	F	1	0	X	X
182523871	72780876	76	F	1	0	X	X
182523875	72776482	76	F	1	0	X	X
182632601	72774352	40	M	1	0	X	506102067
182632602	72774352	79	F	1	6	X	X
182632615	72773406	48	F	1	1	X	506100197
182632633	72770333	48	F	1	1	X	506098491
182632635	72770333	79	F	1	6	X	X
182953803	72774744	56	F	1	1	X	506100891
182953804	72774744	72	M	1	0	X	X
182953807	72770071	56	F	1	1	X	506099031
182953808	72770071	72	M	1	0	X	X
182953814	72772487	72	M	1	0	X	X
182953837	72775854	56	F	1	1	X	506112393
182953838	72775854	72	M	1	0	X	X
183036702	72771909	41	F	1	1	X	506099967
